Title (OPTIONAL),English Content,Gujurati Content,Transliteration Content,Gujarati Audio URL,Value,Sanskrit Content,Sanskrit Audio URL,Tier (Satsang Diksha Only)
Shloka 286,Renunciation is not merely self-denial; it is also endowed with devotion. Such renunciation is for attaining Akshar-Purushottam Maharaj.,ત્યાગ એ કેવળ ત્યાગ જ નથી પરંતુ આ ત્યાગ તો ભક્તિમય છે. આ ત્યાગ અક્ષરપુરુષોત્તમ મહારાજને પામવા માટે છે.,Tyāg e kevaḷ tyāg ja nathī parantu ā tyāg to bhaktimay chhe. Ā tyāg Akṣhar-Puruṣhottam Mahārājne pāmavā māṭe chhe.,https://baps.box.com/shared/static/cnd8qoaafhdxgk4rv6vmiwtidfrxl9w8.mp3,1,"Tyāgo na kevalam tyāgas-tyāgo bhakti-mayas-tvayam ।
Pari-tyāgo hyayam prāptum Akṣhara-Puruṣhottamam ॥286॥",https://baps.box.com/shared/static/wjqlg17umbuc1f6vq5ih4r5msh4q3lc1.mp3,shastri
Shloka 287,These principles of āgnā and upāsanā are beneficial to all; they destroy misery and bestow utmost bliss.,"આજ્ઞા-ઉપાસના સંબંધી આ સિદ્ધાંતો સર્વજીવહિતાવહ છે, દુઃખવિનાશક છે અને પરમસુખદાયક છે.","Āgnā-upāsanā sambandhī ā siddhānto sarva-jīva-hitāvah chhe, dukh-vināshak chhe ane param-sukh-dāyak chhe.",https://baps.box.com/shared/static/0ap6da6mx2d5ltayifr0s6rw8dy2bxr1.mp3,1,"Āgnopāsana-siddhāntāh sarva-jīva-hitāvahāhā ।
Dukha-vināshakā ete parama-sukha-dāyakāhā ॥287॥",https://baps.box.com/shared/static/ymgch51qf0uqrl23tesoh6b8amx1pa72.mp3,shastri
Shloka 288-290,"Those who faithfully and lovingly strengthen āgnā and upāsanā in their life according to this shastra earn the pleasure of Bhagwan and become a recipient of his grace. While living, they attain the brāhmi sthiti described in the shastras. They master ekāntik dharma. They attain the eternal and divine Akshardham of Bhagwan, ultimate moksha and bliss.","આ શાસ્ત્રને અનુસરીને જે જન શ્રદ્ધા અને પ્રીતિથી પોતાના જીવનમાં આજ્ઞા-ઉપાસનાની દૃઢતા કરે, તે ભગવાનનો રાજીપો પ્રાપ્ત કરી તેમની કૃપાનું પાત્ર થાય છે. શાસ્ત્રોમાં કહેલ બ્રાહ્મી સ્થિતિને તે જીવતાં છતાં જ પ્રાપ્ત કરે છે. એકાંતિક ધર્મ સિદ્ધ કરે છે. ભગવાનના શાશ્વત, દિવ્ય એવા અક્ષરધામને પામે છે, આત્યંતિક મુક્તિ મેળવે છે અને સુખ પ્રાપ્ત કરે છે.","Ā shāstrane anusarīne je jan shraddhā ane prītithī potānā jīvanmā āgnā-upāsanānī dṛuḍhatā kare, te Bhagwānno rājīpo prāpt karī temanī kṛupānu pātra thāy chhe. Shāstromā kahel brāhmī sthitine te jīvatā chhatā ja prāpt kare chhe. Ekāntik dharma siddha kare chhe. Bhagwānnā shāshvat, divya evā Akṣhardhāmne pāme chhe, ātyantik mukti meḷave chhe ane sukh prāpt kare chhe.",https://baps.box.com/shared/static/v29x99rqzu9pzyvjfgt2nlot3ml27nqb.mp3,3,"Etachchhāstrānusāreṇa yah prītyā shraddhayā janaha ।
Āgnopāsanayor dārḍhyam prakuryāt svasya jīvane ॥288॥
Harehe prasannatām prāpya tat-kṛupā-bhājano bhavet ।
Jīvan-neva sthitim brāhmīn shāstroktām āpnuyāt sa cha ॥289॥
Dharmaikāntika-sansiddhim āpnute divyam Akṣharam ।
Shāshvatam Bhagavad-dhāma muktim-ātyantikīm sukham ॥290॥",https://baps.box.com/shared/static/b1t2csaw9fbuoo0yxy3r6zlvazk23axe.mp3,shastri
Shloka 291,Attaining oneness with Aksharbrahman and offering humble devotion to Purushottam is considered to be mukti.,અક્ષરબ્રહ્મનું સાધર્મ્ય પ્રાપ્ત કરી પુરુષોત્તમની દાસભાવે ભક્તિ કરવી એ મુક્તિ માનવામાં આવી છે.,Akṣharbrahmanu sādharmya prāpt karī Puruṣhottamnī dāsbhāve bhakti karavī e mukti mānavāmā āvī chhe.,https://baps.box.com/shared/static/5bobidjkhr0e16yx67v00uq6t9inwq5u.mp3,1,"Akṣharabrahma-sādharmyam samprāpya dāsa-bhāvataha ।
Puruṣhottama-bhaktir hi muktir ātyantikī matā ॥291॥",https://baps.box.com/shared/static/hd78c46o2l4uqm28oez1cl1lm5ci8fph.mp3,shastri
Shloka 292,"Here, in this way, āgnā and upāsanā have been concisely described. One should obtain further details from the Sampraday’s shastras.",આ રીતે સંક્ષેપે કરીને અહીં આજ્ઞા તથા ઉપાસનાનું વર્ણન કર્યું. તેનો વિસ્તાર સંપ્રદાયના શાસ્ત્રો થકી જાણવો.,Ā rīte sankṣhepe karīne ahī āgnā tathā upāsanānu varṇan karyu. Teno vistār sampradāynā shāstro thakī jāṇavo.,https://baps.box.com/shared/static/5mkloa3w0qil74bvw6ju59cffw5jmf8u.mp3,1,"Sankṣhipyā’tra kṛutam hyevam āgnopāsana-varṇanam ।
Tad vistaram vijānīyāt sāmpradāyika-shāstrataha ॥292॥",https://baps.box.com/shared/static/bywnqyb8ls5yezf4oyg6g57yo97zrqfn.mp3,shastri
Shloka 293-294,"Satsangis should daily read this ‘Satsang Diksha’ shastra with concentration. Those who are unable to read should lovingly listen to it. Moreover, all should faithfully endeavour to practise it.",સત્સંગી જનોએ પ્રતિદિન આ ‘સત્સંગદીક્ષા’ શાસ્ત્રનો એકાગ્ર ચિત્તે પાઠ કરવો. પાઠ કરવા અસમર્થ હોય તેમણે પ્રીતિપૂર્વક તેનું શ્રવણ કરવું. અને શ્રદ્ધાથી તે રીતે આચરવા પ્રયત્ન કરવો.,Satsangī janoe pratidin ā ‘Satsang-Dīkṣhā’ shāstrano ekāgra chitte pāṭh karavo. Pāṭh karavā asamarth hoya temaṇe prīti-pūrvak tenu shravaṇ karavu. Ane shraddhāthī te rīte ācharavā prayatna karavo.,https://baps.box.com/shared/static/i3w5mxmreipyhcdktr3btiqznikm3kkl.mp3,2,"Etat-Satsanga-Dīkṣheti shāstrasya prati-vāsaram ।
Kāryah satsangibhih pāṭha ekāgra-chetasā janaihi ॥293॥
Paṭhane chā’samarthais-tu shravyam tat prīti-pūrvakam ।
Ācharitum cha kartavyah prayatnah shraddhayā tathā ॥294॥",https://baps.box.com/shared/static/88tivha5pb7m19wjd2nyab54nuwp1tvk.mp3,shastri
Shloka 295-296,The Akshar-Purushottam siddhānt was established by Paramatma Parabrahman Swaminarayan Bhagwan and spread by the Gunatit gurus. This shastra is written based on this siddhānt. ,પરમાત્મા પરબ્રહ્મ સ્વામિનારાયણ ભગવાને અક્ષરપુરુષોત્તમ સિદ્ધાંતની સ્થાપના કરી અને ગુણાતીત ગુરુઓએ તેનું પ્રવર્તન કર્યું. તે સિદ્ધાંત અનુસાર આ શાસ્ત્ર રચ્યું છે.,Paramātmā Parabrahma Swāminārāyaṇ Bhagwāne Akṣhar-Puruṣhottam siddhāntnī sthāpanā karī ane guṇātīt guruoe tenu pravartan karyu. Te siddhānt anusār ā shāstra rachyu chhe.,https://baps.box.com/shared/static/fwvb7l6vp84txek8f866r9il6e1sblcx.mp3,2,"Paramātmā Param Brahma Swāminārāyaṇo Harihi ।
Siddhāntam sthāpayāmāsa hyakṣhara-Puruṣhottamam ॥295॥
Guravash-cha Guṇātītāsh-cha-krustasya pravartanam ।
Virachitam idam shāstram tat-siddhāntā’nusārataha ॥296॥",https://baps.box.com/shared/static/9emxl5vx95foffkbfmikgay80e0efe8s.mp3,shastri
Shloka 297-298,"To grant moksha to the mumukshus, the compassionate Parabrahman Swaminarayan Bhagwan manifested on this earth out of sheer grace. For all devotees who sought refuge he provided for their well being and prosperity. He benefited them both in this world and beyond.",પરબ્રહ્મ દયાળુ સ્વામિનારાયણ ભગવાન કૃપાએ કરીને જ મુમુક્ષુઓના મોક્ષ માટે આ લોકમાં અવતર્યા. સકળ આશ્રિત ભક્તોનાં યોગક્ષેમનું વહન કર્યું અને આ લોક તથા પરલોક એમ બંને પ્રકારનું એમણે કલ્યાણ કર્યું.,Parabrahma dayāḷu Swāminārāyaṇ Bhagwān kṛupāe karīne ja mumukṣhuonā mokṣha māṭe ā lokmā avataryā. Sakaḷ āshrit bhaktonā yog-kṣhemnu vahan karyu ane ā lok tathā paralok em banne prakārnu emaṇe kalyāṇ karyu.,https://baps.box.com/shared/static/qykqky0j9cle28rm2xk2f3tw6p3si0yi.mp3,2,"Kṛupayaivā’vatīrṇo’tra mumukṣhu-mokṣha-hetunā ।
Parabrahma dayālur hi Swāminārāyaṇo bhuvi ॥297॥
Sakalā’shrita-bhaktānām yoga-kṣhemau tathā’vahat ।
Vyadhāt sa dvi-vidham shreya āmuṣhmikam tathaihikam ॥298॥",https://baps.box.com/shared/static/erom6wrw3wdnq7qu6ngckxzcmuaiw4pe.mp3,shastri
Shloka 299,"May the divine, compassionate blessings of Paramatma Parabrahman Swaminarayan Bhagwan always shower everywhere.",સર્વત્ર પરમાત્મા પરબ્રહ્મ સ્વામિનારાયણ ભગવાનના દિવ્ય કૃપાશિષ સદા વરસે.,Sarvatra Paramātmā Parabrahma Swāminārāyaṇ Bhagwānnā divya kṛupāshiṣh sadā varase.,https://baps.box.com/shared/static/qkltjaessbv64npwgfz8slu64vp9i707.mp3,1,"Sarvatraivā’bhivarṣhantu sadā divyāh kṛupā’shiṣhaha ।
Paramātma-Parabrahma-Swāminārāyaṇa-Prabhoho ॥ 299॥",https://baps.box.com/shared/static/3ojx51vhbf5dob49n7tdmx6z5hgvzutz.mp3,shastri
Shloka 300,"May all grief, the three types of miseries, calamities, distresses, ignorance, doubts and fears of all be destroyed.","સર્વેનાં સર્વ દુઃખો, ત્રણ તાપ, ઉપદ્રવો, ક્લેશો, અજ્ઞાન, સંશયો તથા ભય વિનાશ પામે.","Sarvenā sarva dukho, traṇ tāp, upadravo, klesho, agnān, sanshayo tathā bhay vināsh pāme.",https://baps.box.com/shared/static/01uu7qswx57rksklyvf3dnrv56qwhd50.mp3,1,"Sarveṣhām sarva-dukhāni tāpa-trayam upadravāhā ।
Kleshās-tathā vinashyeyur agnānam sanshayā bhayam ॥300॥",https://baps.box.com/shared/static/dhcb9w1rs188co7q2gabyxo24ks0ha8h.mp3,shastri
Shloka 301,"Through Bhagwan’s grace, may all attain good health, happiness, utmost peace and ultimate moksha.","ભગવાનની કૃપાથી સર્વે નિરામય સ્વાસ્થ્ય, સુખ, પરમ શાંતિ તથા પરમ કલ્યાણ પામો.","Bhagwānnī kṛupāthī sarve nirāmay swāsthya, sukh, param shānti tathā param kalyāṇ pāmo.",https://baps.box.com/shared/static/6uco0ppa3n36dvpcg6s71pvstajnz7j0.mp3,1,"Bhagavat-kṛupayā sarve svāsthyam nirāmayam sukham ।
Prāpnuvantu parām shāntim kalyāṇam paramam tathā ॥301॥",https://baps.box.com/shared/static/2223sqhb2x2rcy0mk7he3h43jq0a3o1v.mp3,shastri
Shloka 302,May no one harm or hate others. May everyone always respect each other.,કોઈ મનુષ્ય કોઈનો દ્રોહ તથા દ્વેષ ન કરે. સર્વે સદાય પરસ્પર આદર સેવે.,Koī manuṣhya koīno droh tathā dveṣh na kare. Sarve sadāy paraspar ādar seve.,https://baps.box.com/shared/static/z1clof349ougguscdk6ww8o7rjz54z2p.mp3,1,"Na kashchit kasyachit kuryād droham dveṣham tathā janaha ।
Sevantām ādaram sarve sarvadaiva parasparam ॥302॥",https://baps.box.com/shared/static/4luwwkzbyftmfgbdflfa4ko6xcv0folr.mp3,shastri
Shloka 303,"May everyone develop firm love, conviction and unwavering belief in Akshar-Purushottam, and may everyone’s faith forever flourish.","અક્ષરપુરુષોત્તમને વિષે સર્વને દૃઢ પ્રીતિ, નિષ્ઠા, નિશ્ચય થાય અને વિશ્વાસ સદાય વૃદ્ધિ પામે.","Akṣhar-Puruṣhottamne viṣhe sarvane dṛuḍh prīti, niṣhṭhā, nishchay thāy ane vishvās sadāy vṛuddhi pāme.",https://baps.box.com/shared/static/nu0x35spn49zpk8m9al9nn8e4jcbphkm.mp3,1,"Sarveṣhām jāyatām prītir dṛaḍhā niṣhṭhā cha nishchayaha ।
Vishvāso vardhatām nityam Akṣhara-Puruṣhottame ॥303॥",https://baps.box.com/shared/static/0547kyhqqjbjkvhf5yh986p1l9fxscaj.mp3,shastri
Shloka 304,May all devotees become resolute in following dharma and attain the pleasure of Sahajanand Paramatma.,સર્વે ભક્તો ધર્મ પાળવામાં બળિયા થાય અને સહજાનંદ પરમાત્માની પ્રસન્નતા પ્રાપ્ત કરે.,Sarve bhakto dharma pāḷavāmā baḷiyā thāy ane Sahajānand Paramātmānī prasannatā prāpt kare.,https://baps.box.com/shared/static/7f8kltkrffk4bv5ygc9vn5k2s3p1mcvt.mp3,1,"Bhavantu balinah sarve bhaktāsh-cha dharma-pālane ।
Āpnuyuh Sahajānanda-Parātmanah prasannatām ॥304॥",https://baps.box.com/shared/static/ezybcldkfmma2lxd2x0svp2myeaelwh8.mp3,shastri
Shloka 305,"May the world be filled with people who are peaceful, righteous and engrossed in spiritual endeavours, and who tread the path of spirituality.","સંસાર પ્રશાંત, ધર્મવાન, સાધનાશીલ તથા અધ્યાત્મમાર્ગે ચાલનારા મનુષ્યોથી યુક્ત થાય.","Sansār prashānt, dharmavān, sādhanāshīl tathā adhyātma-mārge chālanārā manuṣhyothī yukta thāy.",https://baps.box.com/shared/static/y4bys3w65gchukm1dlffh3b7h7dwf7cf.mp3,1,"Prashāntair jāyatām yukto manuṣhyair dharma-shālibhihi ।
Sansārah sādhanā-shīlair adhyātma-mārga-sansthitaihi ॥305॥",https://baps.box.com/shared/static/ax7q73n208yrgciv20pmprb8iyxir5ao.mp3,shastri
Shloka 306,"May mutual unity, suhradbhāv, friendship, compassion, tolerance and love flourish among all people.","સર્વ મનુષ્યોમાં પરસ્પર એકતા, સુહૃદ્‌ભાવ, મૈત્રી, કરુણા, સહનશીલતા તથા સ્નેહ વૃદ્ધિ પામે.","Sarva manuṣhyomā paraspar ekatā, suhṛudbhāv, maitrī, karuṇā, sahan-shīlatā tathā sneh vṛuddhi pāme.",https://baps.box.com/shared/static/pscm88ybeitj2rill4rjfomgebr74t6j.mp3,1,"Aikyam mithah suhṛud-bhāvo maitrī kāruṇyam eva cha ।
Sahana-shīlatā snehah sarva-janeṣhu vardhatām ॥306॥",https://baps.box.com/shared/static/hbfv0udf9b554cqsb9ma5g7qxstkaq9z.mp3,shastri
Shloka 307,"Through the divine association of Brahman and Parabrahman, may all strengthen nirdoshbhāv and divyabhāv towards the Satsang.",બ્રહ્મ તથા પરબ્રહ્મના દિવ્ય સંબંધે કરીને સત્સંગને વિષે સર્વને નિર્દોષભાવ તથા દિવ્યભાવની દૃઢતા થાય.,Brahma tathā Parabrahmanā divya sambandhe karīne satsangne viṣhe sarvane nirdoṣhbhāv tathā divyabhāvnī dṛuḍhatā thāy.,https://baps.box.com/shared/static/zzr6243aa4qskqwzu7nnnatsedzzmmtm.mp3,1,"Satsange divya-sambandhād Brahmaṇah Parabrahmaṇaha ।
Sarveṣhām jāyatām dārḍhyam nirdoṣha-divya-bhāvayoho ॥307॥",https://baps.box.com/shared/static/n9teusnz958kq5ultg22ed1w64cghkj2.mp3,shastri
Shloka 308,May all identify their ātmā as aksharrup and offer devotion to Purushottam Sahajanand.,સર્વ જનો પોતાના આત્માને વિષે અક્ષરરૂપતા પ્રાપ્ત કરી પુરુષોત્તમ સહજાનંદની ભક્તિ પ્રાપ્ત કરે.,Sarva jano potānā ātmāne viṣhe akṣharrūptā prāpt karī Puruṣhottam Sahajānandnī bhakti prāpt kare.,https://baps.box.com/shared/static/nns4y071swwmqbd1h865o44ya4gyeu6d.mp3,1,"Akṣhara-rūpatām sarve samprāpya svātmani janāhā ।
Prāpnuyuh Sahajānande bhaktim hi Puruṣhottame ॥308॥",https://baps.box.com/shared/static/k8odpqgj5snxa7gfs1znixv1bwijkmvz.mp3,shastri
